2015-08-29 17:33:49,898 - Velocimacro : allowInlineLocal = false : VMs defined inline will be global in scope if allowed.
2015-08-29 17:33:49,898 - Velocimacro : autoload off : VM system will not automatically reload global library macros
2015-08-29 17:33:49,898 - Velocimacro : Velocimacro : initialization complete.
2015-08-29 17:33:49,898 - RuntimeInstance successfully initialized.
2015-08-29 17:33:49,918 - ResourceManager : found kate.vm with loader org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader
2015-08-29 17:44:31,680 - Log4JLogChute initialized using file 'velocity.log'
2015-08-29 17:44:31,680 - The version of log4j being used does not support the "trace" level.
2015-08-29 17:44:31,680 - Initializing Velocity, Calling init()...
2015-08-29 17:44:31,680 - *******************************************************************
2015-08-29 17:44:31,680 - Starting Apache Velocity v1.7 (compiled: 2010-11-19 12:14:37)
2015-08-29 17:44:31,680 - RuntimeInstance initializing.
2015-08-29 17:44:31,680 - Default Properties File: org/apache/velocity/runtime/defaults/velocity.properties
2015-08-29 17:44:31,680 - Trying to use logger class org.apache.velocity.runtime.log.AvalonLogChute
2015-08-29 17:44:31,680 - Target log system for org.apache.velocity.runtime.log.AvalonLogChute is not available (java.lang.NoClassDefFoundError: org/apache/log/format/Formatter).  Falling back to next log system...
2015-08-29 17:44:31,680 - Trying to use logger class org.apache.velocity.runtime.log.Log4JLogChute
2015-08-29 17:44:31,680 - Using logger class org.apache.velocity.runtime.log.Log4JLogChute
2015-08-29 17:44:31,682 - Default ResourceManager initializing. (class org.apache.velocity.runtime.resource.ResourceManagerImpl)
2015-08-29 17:44:31,683 - ResourceLoader instantiated: org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader
2015-08-29 17:44:31,683 - ClasspathResourceLoader : initialization complete.
2015-08-29 17:44:31,692 - ResourceCache: initialized (class org.apache.velocity.runtime.resource.ResourceCacheImpl) with class java.util.Collections$SynchronizedMap cache map.
2015-08-29 17:44:31,692 - Default ResourceManager initialization complete.
2015-08-29 17:44:31,693 - Loaded System Directive: org.apache.velocity.runtime.directive.Stop
2015-08-29 17:44:31,694 - Loaded System Directive: org.apache.velocity.runtime.directive.Define
2015-08-29 17:44:31,695 - Loaded System Directive: org.apache.velocity.runtime.directive.Break
